first_name,last_name,nickname,wins,losses,draws,belt,height_cm,weight_lbs,reach_in,stance,dob,url,reach,weight,elo
Din,Thomas,Dinyero,26,9,0,False,175,155,,Orthodox,"Sep 28, 1976",http://ufcstats.com/fighter-details/40a604761ca7d64d,,155,1517
Joel,Thomas,The NIce Guy,5,2,0,False,178,170,,,,http://ufcstats.com/fighter-details/2b33e57c4d0a4502,,170,1500
Noah,Thomas,,14,7,0,False,175,135,,Orthodox,"Mar 27, 1981",http://ufcstats.com/fighter-details/319c15b8aac5bfde,,135,1500
Ryan,Thomas,The Tank Engine,20,8,0,False,183,170,,Orthodox,"Nov 05, 1984",http://ufcstats.com/fighter-details/b732b326c362fb62,,170,1462
Treston,Thomison,,10,6,0,False,173,145,,,,http://ufcstats.com/fighter-details/ed5f04f833459877,,145,1500
James,Thompson,The Colossus,20,16,0,False,196,265,,Orthodox,"Dec 16, 1978",http://ufcstats.com/fighter-details/9e30f69cc0869301,,265,1500
Nick,Thompson,The Goat,38,14,1,False,185,170,74.0,Orthodox,"Jun 23, 1981",http://ufcstats.com/fighter-details/7d3caf0f96f1b33d,74,170,1502
Oli,Thompson,,17,10,0,False,185,242,75.0,Orthodox,"Jan 02, 1980",http://ufcstats.com/fighter-details/dcdd511ff757f15c,75,242,1461
Stephen,Thompson,Wonderboy,17,8,1,False,183,170,75.0,Orthodox,"Feb 11, 1983",http://ufcstats.com/fighter-details/4a28cb716c19157a,75,170,1574
Josh,Thomson,The Punk,22,9,0,False,178,155,71.0,Orthodox,"Sep 21, 1978",http://ufcstats.com/fighter-details/a566371ba2ad7152,71,155,1498
Simeon,Thoresen,The Grin,17,6,1,False,185,170,79.0,Orthodox,"Mar 14, 1984",http://ufcstats.com/fighter-details/fea8acf9bfcf09ec,79,170,1479
Josh,Thornburg,,8,8,0,False,183,170,,,"May 24, 1984",http://ufcstats.com/fighter-details/083e15da67d9b0fa,,170,1500
Gleison,Tibau,,33,14,0,False,178,155,71.0,Southpaw,"Oct 07, 1983",http://ufcstats.com/fighter-details/75e5fec9f72910ef,71,155,1531
Chris,Tickle,BadBoy,9,9,0,False,175,155,,,"Feb 01, 1982",http://ufcstats.com/fighter-details/1d1b85389a05df69,,155,1480
Nolan,Ticman,,4,3,0,False,168,125,,Orthodox,"May 17, 1988",http://ufcstats.com/fighter-details/9eb069062a0cfc13,,125,1460
Zhang,Tiequan,The Wolf,15,4,0,False,173,155,69.0,Orthodox,"Jul 25, 1978",http://ufcstats.com/fighter-details/c23e3d4875340d8d,69,155,1460
Darren,Till,The Gorilla,18,5,1,False,183,185,74.0,Southpaw,"Dec 24, 1992",http://ufcstats.com/fighter-details/9ce6d5a03af801b7,74,185,1541
Brett,Tillis,,0,0,0,False,,145,,,,http://ufcstats.com/fighter-details/7b461ccae8270207,,145,1500
Rio,Tirto,,8,1,0,False,163,125,66.0,Switch,"Feb 09, 2000",http://ufcstats.com/fighter-details/c830bc2eb134b646,66,125,1500
Denis,Tiuliulin,,10,10,0,False,185,185,77.0,Orthodox,"May 17, 1988",http://ufcstats.com/fighter-details/0112352cb32f5026,77,185,1431
Ryan,Tobar,,3,3,0,False,,155,,,,http://ufcstats.com/fighter-details/57481f1f10530c61,,155,1500
Rafael,Tobias,Bipolar,13,1,0,False,,205,,,"Mar 20, 2003",http://ufcstats.com/fighter-details/d6a8edb7410223a0,,205,1500
Andrew,Todhunter,The Sniper,8,0,0,False,183,185,,Switch,"Nov 30, 1987",http://ufcstats.com/fighter-details/274ca7b799b402cc,,185,1500
Dusko,Todorovic,Thunder,12,6,0,False,185,185,74.0,Orthodox,"May 19, 1994",http://ufcstats.com/fighter-details/866fd7b1a6c90e7f,74,185,1440
Tuco,Tokkos,,10,5,0,False,193,205,76.0,Orthodox,"Jun 30, 1990",http://ufcstats.com/fighter-details/3e8118c1ab52f211,76,205,1461
Hideo,Tokoro,,34,29,2,False,170,135,,Orthodox,"Aug 22, 1977",http://ufcstats.com/fighter-details/2d5fbe2103f97053,,135,1500
Anatoly,Tokov,,25,2,0,False,178,185,,,"Feb 17, 1990",http://ufcstats.com/fighter-details/679ae8c4fd022c6b,,185,1500
Kazuki,Tokudome,,18,7,1,False,180,155,73.0,Southpaw,"Mar 04, 1987",http://ufcstats.com/fighter-details/c4af2feb4b58bc3b,73,155,1461
Puja,Tomar,Cyclone,9,5,0,False,163,115,59.0,Southpaw,"Dec 05, 1993",http://ufcstats.com/fighter-details/19f8a2f6eecd92ac,59,115,1498
Tyler,Toner,,15,7,0,False,173,145,70.0,Orthodox,"Mar 31, 1983",http://ufcstats.com/fighter-details/8e893f269d5696b2,70,145,1480
James,Toney,Lights Out,0,1,0,False,175,220,,Orthodox,"Aug 24, 1968",http://ufcstats.com/fighter-details/d10b35152277cf98,,220,1487
Masanori,Tonooka,,1,2,0,False,173,185,,Orthodox,,http://ufcstats.com/fighter-details/9de7c97e1c0d7927,,185,1500
Carl,Toomey,,3,3,0,False,,,,,,http://ufcstats.com/fighter-details/5ee87e0432205755,,,1500
Aleksandre,Topuria,El Conquistador,6,1,0,False,170,135,68.0,Orthodox,"Jan 28, 1996",http://ufcstats.com/fighter-details/4a6dff1b260bcf61,68,135,1520
Ilia,Topuria,El Matador,17,0,0,True,170,155,69.0,Orthodox,"Jan 21, 1997",http://ufcstats.com/fighter-details/54f64b5e283b0ce7,69,155,1696
Abram,Torres,,4,3,0,False,178,170,,,"Oct 29, 1982",http://ufcstats.com/fighter-details/e175a261a280f7cb,,170,1500
Alex,Torres,Rolo,5,4,0,False,178,145,,Orthodox,"May 29, 1988",http://ufcstats.com/fighter-details/e4e0f310b3cf23a8,,145,1480
Anthony,Torres,The Crush,5,3,0,False,173,170,,Orthodox,"Jul 31, 1978",http://ufcstats.com/fighter-details/918d9d89d4d52acc,,170,1500
Desmond,Torres,,7,2,0,False,168,135,69.0,Orthodox,"Jan 06, 1997",http://ufcstats.com/fighter-details/971aebf56267de20,69,135,1500
Haven,Torres,,0,0,0,False,,125,,,,http://ufcstats.com/fighter-details/1ff10dee2f7ae60c,,125,1500
Jose,Torres,Shorty,8,1,0,False,163,125,65.0,Orthodox,"Aug 02, 1992",http://ufcstats.com/fighter-details/d2036f31c035e0d1,65,125,1501
Manuel,Torres,El Loco,16,3,0,False,178,155,73.0,Switch,"Mar 25, 1995",http://ufcstats.com/fighter-details/2e7878927067fdca,73,155,1557
Miguel,Torres,,44,9,0,False,175,135,76.0,Orthodox,"Jan 18, 1981",http://ufcstats.com/fighter-details/33b2f68ef95252e0,76,135,1502
Ronys,Torres,,35,5,0,False,170,155,,Orthodox,"Aug 13, 1975",http://ufcstats.com/fighter-details/cce79e827569f26e,,155,1460
Eduardo,Torres Caut,Cyborg,16,2,0,False,170,135,70.0,Orthodox,"Apr 26, 1995",http://ufcstats.com/fighter-details/c8d46028907bcece,70,135,1500
Salim,Touahri,Grizzly,10,4,0,False,178,170,72.0,Orthodox,"Sep 28, 1989",http://ufcstats.com/fighter-details/cbf1c7ba5408a66f,72,170,1445
Dequan,Townsend,The Tarantula,21,12,0,False,190,205,79.0,Orthodox,"May 11, 1986",http://ufcstats.com/fighter-details/3f7dab21b6c971bc,79,205,1425
Minoru,Toyonaga,,2,5,0,False,180,195,,Southpaw,,http://ufcstats.com/fighter-details/04076783ca83d6ae,,195,1500
Slim,Trabelsi,,5,0,0,False,190,235,,,"May 09, 1993",http://ufcstats.com/fighter-details/ff2ec83f44000f78,,235,1500
Roberto,Traven,Spider,6,4,1,False,190,227,,Orthodox,"Sep 16, 1968",http://ufcstats.com/fighter-details/20ec0061400178ca,,227,1499
Bryan,Travers,,15,4,0,False,,155,,,"Apr 11, 1983",http://ufcstats.com/fighter-details/008cf84faae9c7a5,,155,1500
Alexander,Trevino,,7,7,0,False,,170,,,,http://ufcstats.com/fighter-details/73abb7a5c57fb443,,170,1500
Angelo,Trevino,Baby Monsta,7,3,0,False,180,170,,Switch,"Jun 10, 1993",http://ufcstats.com/fighter-details/0cf9f5518d6063bb,,170,1500
Francisco,Trevino,Sitkayan,13,3,0,False,175,155,70.0,Orthodox,"Dec 17, 1981",http://ufcstats.com/fighter-details/97a6bbe6e6566a94,70,155,1480
Frank,Trigg,Twinkle Toes,21,9,0,False,175,170,71.0,Southpaw,"May 07, 1972",http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d,71,170,1462
Francisco,Trinaldo,Massaranduba,28,9,0,False,175,170,70.0,Southpaw,"Aug 24, 1978",http://ufcstats.com/fighter-details/a8283a4f415e1eb9,70,170,1634
Damien,Trites,The Omen,7,6,0,False,180,165,,,"Aug 23, 1979",http://ufcstats.com/fighter-details/cb1c09c8126dbee0,,165,1500
Michael,Trizano,The Lone Wolf,11,3,0,False,180,145,71.0,Orthodox,"Dec 31, 1991",http://ufcstats.com/fighter-details/5bf31a46becc1204,71,145,1518
Antonio,Trocoli,Malvado,12,5,0,False,198,185,79.0,Orthodox,"Dec 06, 1990",http://ufcstats.com/fighter-details/6d48a2df51749d91,79,185,1461
Tor,Troeng,The Hammer,16,7,1,False,188,185,,Orthodox,"Jan 25, 1983",http://ufcstats.com/fighter-details/8abf70f79e9e27c2,,185,1461
Aaron,Trujillo,,0,1,0,False,165,125,,,,http://ufcstats.com/fighter-details/cc18abc046b382c9,,125,1500
Abel,Trujillo,Killa,15,8,0,False,173,155,70.0,Orthodox,"Sep 18, 1983",http://ufcstats.com/fighter-details/e14b5aa06eea9653,70,155,1538
Reynaldo,Trujillo,The Truth,21,19,0,False,175,155,,,"Jan 01, 1982",http://ufcstats.com/fighter-details/e6b233a007cb06c4,,155,1500
Arman,Tsarukyan,Ahalkalakets,22,3,0,False,170,155,72.0,Orthodox,"Oct 11, 1996",http://ufcstats.com/fighter-details/eae48ff31db420c2,72,155,1655
Rei,Tsuruya,,10,1,0,False,168,125,68.0,Orthodox,"Jun 22, 2002",http://ufcstats.com/fighter-details/2f43a3e82661fa99,68,125,1503
Chris,Tuchscherer,The Crowbar,21,4,0,False,188,258,76.0,Orthodox,"Sep 08, 1975",http://ufcstats.com/fighter-details/df05aa15b2d66f57,76,258,1463
Jon,Tuck,Super Saiyan,10,5,0,False,180,155,73.0,Orthodox,"Aug 28, 1984",http://ufcstats.com/fighter-details/53ec9cb470e1a4ea,73,155,1479
Gavin,Tucker,Guv ftnor,13,3,0,False,168,145,66.0,Southpaw,"Jun 17, 1986",http://ufcstats.com/fighter-details/da816417a579a0bd,66,145,1516
Jumabieke,Tuerxun,The Wild Wolf,19,4,1,False,170,135,,Orthodox,"Apr 17, 1986",http://ufcstats.com/fighter-details/1ed32eaaba9ffe10,,135,1443
Tom,Tuggle,The Law,0,3,0,False,188,250,,Orthodox,,http://ufcstats.com/fighter-details/b9aa7d230865b5fe,,250,1500
Blair,Tugman,,10,6,0,False,183,135,,,,http://ufcstats.com/fighter-details/63f8775391301891,,135,1500
Tai,Tuivasa,Bam Bam,15,8,0,False,188,264,75.0,Southpaw,"Mar 16, 1993",http://ufcstats.com/fighter-details/c62fbc117d57b943,75,264,1513
Zubaira,Tukhugov,Warrior,20,6,1,False,173,155,68.0,Orthodox,"Jan 15, 1991",http://ufcstats.com/fighter-details/aceffa19749c4dc0,68,155,1530
Teila,Tuli,,0,1,0,False,183,430,,Orthodox,"Jun 14, 1969",http://ufcstats.com/fighter-details/96eff1a628adcc7f,,430,1500
Marco,Tulio,Matuto,14,1,0,False,183,185,74.0,Orthodox,"Jun 13, 1994",http://ufcstats.com/fighter-details/9384e71bca6c409d,74,185,1537
Nyamjargal,Tumendemberel,Art of Knockout,8,1,0,False,170,125,71.0,Orthodox,"Mar 22, 1998",http://ufcstats.com/fighter-details/17cb6d8e8187f304,71,125,1479
Albert,Tumenov,Einstein,18,4,0,False,180,170,73.0,Orthodox,"Dec 26, 1991",http://ufcstats.com/fighter-details/ff6a1f63c254127e,73,170,1535
Ricky,Turcios,,13,5,0,False,175,135,71.0,Orthodox,"Jun 05, 1993",http://ufcstats.com/fighter-details/cd3d7e37ff2d679c,71,135,1476
Anton,Turkalj,The Pleasure Man,8,4,0,False,193,205,78.0,Orthodox,"Jun 10, 1996",http://ufcstats.com/fighter-details/82529ce93cd9a2cf,78,205,1429
Wellington,Turman,The Prodigy,18,8,0,False,183,170,72.0,Orthodox,"Jul 22, 1996",http://ufcstats.com/fighter-details/4dcfb28c011c11b2,72,170,1454
Courtney,Turner,,0,3,0,False,188,170,,,,http://ufcstats.com/fighter-details/56f4b81ec4db61af,,170,1479
Jalin,Turner,The Tarantula,14,9,0,False,190,155,77.0,Southpaw,"May 18, 1995",http://ufcstats.com/fighter-details/4d8fa64202cee4c1,77,155,1527
Austin,Tweedy,,8,2,0,False,175,155,,Orthodox,"Sep 25, 1990",http://ufcstats.com/fighter-details/885adaff8fe15cf7,,155,1500
Marcin,Tybura,Tybur,27,9,0,False,190,249,78.0,Orthodox,"Nov 09, 1985",http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,78,249,1619
Takeru,Uchida,,6,1,0,False,165,125,68.0,Southpaw,"Sep 30, 2002",http://ufcstats.com/fighter-details/1d76f07ffdd765c2,68,125,1500
Alberto,Uda,,12,2,0,False,190,185,,Orthodox,"Aug 08, 1984",http://ufcstats.com/fighter-details/8f2deefe8c5dfb5d,,185,1460
Ryuki,Ueyama,,12,18,5,False,180,180,,Southpaw,"Apr 17, 1976",http://ufcstats.com/fighter-details/bcd124bcd3d5be46,,180,1500
Christian,Uflacker,,5,0,0,False,180,170,,,"Aug 04, 1985",http://ufcstats.com/fighter-details/10ccf4ec9913cadc,,170,1500
Andy,Uhrich,,11,6,0,False,183,170,,,,http://ufcstats.com/fighter-details/4a1a492f299581d9,,170,1500
Tagir,Ulanbekov,,17,2,0,False,170,125,70.0,Southpaw,"Aug 07, 1991",http://ufcstats.com/fighter-details/f00ac08ab056af5d,70,125,1591
Carlos,Ulberg,Black Jag,13,1,0,False,193,205,77.0,Orthodox,"Nov 07, 1990",http://ufcstats.com/fighter-details/9014c02eff8b3d62,77,205,1637
Gasan,Umalatov,Cobra,17,4,2,False,180,170,71.0,Orthodox,"Sep 11, 1982",http://ufcstats.com/fighter-details/7a39bbac8cc0fa70,71,170,1462
Jeremy,Umphries,,5,2,0,False,,160,,,,http://ufcstats.com/fighter-details/4793a2d90f5ab8ae,,160,1500
Zach,Underwood,,13,7,0,False,188,185,,,,http://ufcstats.com/fighter-details/1e310618d02ff93b,,185,1500
Caol,Uno,Uno Shoten,33,19,5,False,170,155,70.0,Southpaw,"May 08, 1975",http://ufcstats.com/fighter-details/eb1723480fa2f96c,70,155,1476
Kengo,Ura,Uraken,14,12,2,False,175,165,,,"Jun 20, 1981",http://ufcstats.com/fighter-details/58258914525740a5,,165,1500
Logan,Urban,Hulk,5,1,0,False,183,170,72.0,Orthodox,"Apr 22, 1994",http://ufcstats.com/fighter-details/5e23f30e9c6ed74e,72,170,1500
Elias,Urbina,,3,1,0,False,190,185,77.0,Southpaw,"Oct 09, 1993",http://ufcstats.com/fighter-details/47fcdcaccb58ca80,77,185,1500
Gilbert,Urbina,The RGV Bad Boy,7,4,0,False,190,170,75.0,Orthodox,"Apr 05, 1996",http://ufcstats.com/fighter-details/b12fb759e02378de,75,170,1482
Hector,Urbina,El Toro,17,10,1,False,180,170,73.0,Orthodox,"Sep 17, 1987",http://ufcstats.com/fighter-details/4b8fb0453a596b8e,73,170,1479
Guilherme,Uriel,Urso,6,1,0,False,,265,,,"Feb 18, 1997",http://ufcstats.com/fighter-details/4252b09f0c8c4472,,265,1500
Nick,Urso,,10,3,0,False,168,125,66.0,Southpaw,"Sep 26, 1985",http://ufcstats.com/fighter-details/e78c4c3d329c531b,66,125,1500
Yasuhiro,Urushitani,,21,8,6,False,165,125,,Southpaw,"Sep 08, 1976",http://ufcstats.com/fighter-details/c34e5849184b08c3,,125,1462
Sho Patrick,Usami,Savage,4,1,0,False,175,155,70.0,Orthodox,"May 08, 2000",http://ufcstats.com/fighter-details/fe30c5f5cc3e028b,70,155,1500
Kamaru,Usman,The Nigerian Nightmare,21,4,0,False,183,170,76.0,Switch,"May 11, 1987",http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e,76,170,1717
Mohammed,Usman,The Motor,12,4,0,False,188,239,79.0,Orthodox,"Apr 01, 1989",http://ufcstats.com/fighter-details/da7f113b5ea39c43,79,239,1531
Darren,Uyenoyama,BC,10,6,0,False,168,125,65.0,Orthodox,"Oct 15, 1979",http://ufcstats.com/fighter-details/6546af7ab545b90c,65,125,1498
Richie,Vaculik,Vas,10,4,0,False,168,125,69.0,Orthodox,"Jun 19, 1983",http://ufcstats.com/fighter-details/54578e5927adea53,69,125,1459
Rashid,Vagabov,,13,2,0,False,,125,,,"Jun 27, 1998",http://ufcstats.com/fighter-details/0d1190beced94f7c,,125,1500
Artem,Vakhitov,,3,1,0,False,185,205,75.0,Orthodox,"Apr 04, 1991",http://ufcstats.com/fighter-details/43e549b803ec7375,75,205,1500
Egidijus,Valavicius,,29,12,0,False,183,200,,Orthodox,,http://ufcstats.com/fighter-details/fc1868f56d3036eb,,200,1500
Genaro,Valdez,Rayadito,10,3,0,False,175,155,72.0,Orthodox,"Jan 16, 1992",http://ufcstats.com/fighter-details/cda1099995b46cc2,72,155,1440
Charlie,Valencia,,12,7,0,False,160,135,64.0,Orthodox,"Oct 31, 1974",http://ufcstats.com/fighter-details/8a0be41c0380188d,64,135,1479
Robert,Valentin,Robzilla,11,5,0,False,188,185,77.0,Orthodox,"Mar 31, 1995",http://ufcstats.com/fighter-details/0cd0456d6029cec2,77,185,1461
Ivan,Valenzuela,Bam Bam,8,2,0,False,188,185,77.0,Orthodox,"Nov 17, 1992",http://ufcstats.com/fighter-details/45b82ebf0b9e0fd2,77,185,1500
Victor,Valenzuela,Joe Boxer,13,6,2,False,178,155,,,,http://ufcstats.com/fighter-details/de277a4abcfeea46,,155,1500
Timur,Valiev,Lucky,18,3,0,False,168,135,67.0,Orthodox,"Jan 19, 1990",http://ufcstats.com/fighter-details/45e738622ea2c02c,67,135,1523
Victor,Valimaki,The Matrix,18,10,0,False,183,205,,Orthodox,,http://ufcstats.com/fighter-details/663b76da637402c3,,205,1461
Andrew,Valladerez,,5,7,0,False,,135,,,,http://ufcstats.com/fighter-details/2a898bf9fb7710b3,,135,1500
Kevin,Vallejos,El Chino,15,1,0,False,170,145,68.0,Switch,"Dec 08, 2001",http://ufcstats.com/fighter-details/239d8e5359022f3b,68,145,1518
Isaac,Vallie-Flagg,,16,7,1,False,173,155,70.0,Orthodox,"Apr 08, 1978",http://ufcstats.com/fighter-details/c295de4e10acd4c9,70,155,1468
Joshua,Van,The Fearless,15,2,0,False,165,125,65.0,Orthodox,"Oct 10, 2001",http://ufcstats.com/fighter-details/17e97649403ba428,65,125,1618
Matt,Van Buren,Gutter,7,6,0,False,196,205,,,"Jun 12, 1986",http://ufcstats.com/fighter-details/7b39035fae7268b8,,205,1459
Lloyd,Van Dams,,0,1,0,False,185,240,,Southpaw,"Mar 05, 1972",http://ufcstats.com/fighter-details/02177caefe7c07d4,,240,1500
Nghiem,Van Y,,6,1,0,False,170,135,68.0,Orthodox,"May 15, 1999",http://ufcstats.com/fighter-details/fd08d6536b7b91f0,68,135,1500
Alain,Van der Merckt,Top Boy,8,0,0,False,,185,,,"Jun 11, 1993",http://ufcstats.com/fighter-details/f6bbc6ba4f06ad60,,185,1500
Cameron,VanCamp,Jumpman,15,7,1,False,188,155,74.0,Switch,"Apr 27, 1993",http://ufcstats.com/fighter-details/87e2468b986ebb79,74,155,1460
Paige,VanZant,12 Gauge,8,5,0,False,163,115,65.0,Orthodox,"Mar 26, 1994",http://ufcstats.com/fighter-details/4d5197f331c47290,65,115,1512
Chad,Vance,,7,5,0,False,183,185,,Orthodox,,http://ufcstats.com/fighter-details/26d61e92a6069cd2,,185,1500
Jared,Vanderaa,,12,10,0,False,193,265,80.0,Orthodox,"May 12, 1992",http://ufcstats.com/fighter-details/2b68d9f125d07b42,80,265,1413
Austin,Vanderford,,13,2,0,False,180,170,74.0,Orthodox,"Mar 21, 1990",http://ufcstats.com/fighter-details/32c3ee378671a5d9,74,170,1519
Lando,Vannata,Groovy,12,7,2,False,175,155,71.0,Orthodox,"Mar 14, 1992",http://ufcstats.com/fighter-details/f9b200db02b488d9,71,155,1464
Paul,Varelans,The Polar Bear,9,9,0,False,203,300,,Orthodox,,http://ufcstats.com/fighter-details/07a18ae55dfc3cd9,,300,1502
Kazula,Vargas,,12,5,0,False,173,155,71.0,Southpaw,"Aug 15, 1985",http://ufcstats.com/fighter-details/ec18eb918121787c,71,155,1464
Jamie,Varner,,21,11,1,False,173,155,71.0,Orthodox,"Oct 12, 1984",http://ufcstats.com/fighter-details/a54fc2d6fc224dc3,71,155,1455
Guilherme,Vasconcelos,Bomba,9,4,0,False,183,185,,Orthodox,"Mar 23, 1986",http://ufcstats.com/fighter-details/d6d5da3c209884bc,,185,1479
Samuel,Vasconcelos Da Silva,Caveira,13,4,1,False,,155,,,"Jan 02, 1996",http://ufcstats.com/fighter-details/04e0507b94014dbb,,155,1500
Linton,Vassell,The Swarm,18,5,0,False,193,205,,,"Jun 03, 1983",http://ufcstats.com/fighter-details/a148dfe3485be79d,,205,1500
Billy,Vaughan,,12,17,0,False,168,155,,,"Dec 02, 1983",http://ufcstats.com/fighter-details/61428ed51f5ff465,,155,1500
Yuri,Vaulin,,0,1,0,False,193,197,,Southpaw,,http://ufcstats.com/fighter-details/4679a38cced7c64a,,197,1479
Javier,Vazquez,Showtime,16,5,0,False,170,145,69.0,Southpaw,"Jul 16, 1977",http://ufcstats.com/fighter-details/be5cfd73617a5b1a,69,145,1521
Manny,Vazquez,,11,2,0,False,178,125,72.0,Orthodox,"Nov 19, 1993",http://ufcstats.com/fighter-details/8d4d25fd9218860b,72,125,1500
Matt,Veach,,17,5,0,False,180,155,,Orthodox,"May 31, 1981",http://ufcstats.com/fighter-details/5731cc327790b731,,155,1485
Joe,Vedepo,The Doctor,18,9,0,False,183,185,,Orthodox,,http://ufcstats.com/fighter-details/d35c3ed553b71fa2,,185,1460
Greg,Velasco,The Viking King,6,1,0,False,188,265,70.0,Southpaw,"Sep 23, 1993",http://ufcstats.com/fighter-details/34a81ebbce32b06b,70,265,1500
Kelly,Velasco,Killer,2,1,0,False,175,135,,Orthodox,"May 21, 1995",http://ufcstats.com/fighter-details/93c9897f0f9f5dab,,135,1500
Cain,Velasquez,,14,3,0,False,185,240,77.0,Orthodox,"Jul 28, 1982",http://ufcstats.com/fighter-details/0ff11cc094e887bc,77,240,1650
David,Velasquez,Little,10,10,0,False,165,145,,Orthodox,,http://ufcstats.com/fighter-details/09c44b317c98bf96,,145,1480
Bojan,Velickovic,Serbian Steel,15,6,1,False,183,170,76.0,Southpaw,"Dec 18, 1988",http://ufcstats.com/fighter-details/fcce75a25c14a804,76,170,1482
Karlos,Vemola,,17,5,0,False,183,185,75.0,Orthodox,"Jul 03, 1985",http://ufcstats.com/fighter-details/d23ccf4a6c221284,75,185,1462
Luigi,Vendramini,The Italian Stallion,9,3,0,False,173,155,73.0,Orthodox,"Jan 16, 1996",http://ufcstats.com/fighter-details/2f1a257d6777096d,73,155,1465
Jerrel,Venetiaan,,4,3,0,False,185,195,,Orthodox,"Mar 09, 1971",http://ufcstats.com/fighter-details/602bb270f2bdbf02,,195,1500
Scott,Ventimiglia,Meant to Kill Ya,14,6,1,False,180,185,,,"Nov 17, 1972",http://ufcstats.com/fighter-details/6e62bb64f7cc5026,,185,1500
Brandon,Vera,The Truth,15,7,0,False,190,230,78.0,Orthodox,"Oct 10, 1977",http://ufcstats.com/fighter-details/fa315e6c77eee106,78,230,1506
Carlos,Vera,Pequeno,12,4,0,False,168,135,69.0,Orthodox,"Nov 05, 1987",http://ufcstats.com/fighter-details/07f959e6596307bb,69,135,1503
Kerry,Vera,,2,0,0,False,170,135,,Orthodox,,http://ufcstats.com/fighter-details/df0a1c1e11ad199b,,135,1500
Marlon,Vera,Chito,23,10,1,False,173,135,70.0,Switch,"Dec 02, 1992",http://ufcstats.com/fighter-details/7c7332319c14094c,70,135,1608
Isis,Verbeek,Fight Queen,5,2,0,False,163,115,64.0,Orthodox,"Jan 12, 1995",http://ufcstats.com/fighter-details/d6f58b8cd1a6ff52,64,115,1500
Ernie,Verdicia,,0,1,0,False,180,199,,Orthodox,,http://ufcstats.com/fighter-details/2b1587a3376ab743,,199,1479
Joe,Veres,,4,3,0,False,170,155,,Orthodox,"Nov 09, 1977",http://ufcstats.com/fighter-details/c6d8ae3b016d5ad5,,155,1461
Nikolay,Veretennikov,,12,6,0,False,185,170,74.0,Orthodox,"Dec 22, 1989",http://ufcstats.com/fighter-details/0f1efce7d2571d10,74,170,1462
CJ,Vergara,,12,7,1,False,168,125,68.0,Orthodox,"Jun 18, 1991",http://ufcstats.com/fighter-details/077e3ace32b72be9,68,125,1458
Renato,Verissimo,Charuto,7,5,0,False,185,170,,Orthodox,"Aug 03, 1973",http://ufcstats.com/fighter-details/c24b1db4b809d41b,,170,1485
Bryan,Vetell,,4,3,0,False,190,265,,Southpaw,"Jul 26, 1977",http://ufcstats.com/fighter-details/13a0fb8fbdafb54f,,265,1500
Marvin,Vettori,The Italian Dream,19,8,1,False,183,185,74.0,Southpaw,"Sep 20, 1993",http://ufcstats.com/fighter-details/7acbb0972e75281a,74,185,1574
Guilherme,Viana,,7,3,0,False,193,205,,,,http://ufcstats.com/fighter-details/393b8e03fb410a78,,205,1500
Hugo,Viana,Wolverine,8,4,0,False,168,135,67.0,Orthodox,"Sep 26, 1982",http://ufcstats.com/fighter-details/f95381efb3051d81,67,135,1494
Polyana,Viana,Dama de Ferro,13,8,0,False,165,115,67.0,Orthodox,"Jun 14, 1992",http://ufcstats.com/fighter-details/9673a497a9da119a,67,115,1448
Vitor,Vianna,,12,3,1,False,,205,,Orthodox,,http://ufcstats.com/fighter-details/744f50016c39c26c,,205,1500
James,Vick,The Texecutioner,13,5,0,False,190,155,76.0,Orthodox,"Feb 23, 1987",http://ufcstats.com/fighter-details/6256b2b1562cb8e1,76,155,1553
Tamires,Vidal,Tractor,7,4,0,False,168,135,68.0,Orthodox,"Jul 27, 1998",http://ufcstats.com/fighter-details/4f3064faf17aa711,68,135,1458
Ketlen,Vieira,Fenomeno,15,4,0,False,173,135,68.0,Orthodox,"Aug 26, 1991",http://ufcstats.com/fighter-details/b9706f80d005036c,68,135,1586
Milton,Vieira,Miltinho,13,8,2,False,183,145,,Orthodox,"Oct 04, 1978",http://ufcstats.com/fighter-details/7cf20446453f852b,,145,1479
Reginaldo,Vieira,,13,5,0,False,170,135,65.0,Orthodox,"Nov 26, 1982",http://ufcstats.com/fighter-details/f9081770e28ea2e1,65,135,1481
Rodolfo,Vieira,,10,3,0,False,183,185,73.0,Orthodox,"Sep 25, 1989",http://ufcstats.com/fighter-details/260e9e0d4954aea6,73,185,1535
Steve,Vigneault,Lionheart,12,6,0,False,178,185,,Orthodox,"Feb 14, 1978",http://ufcstats.com/fighter-details/6888e31ce88f5b17,,185,1482
Alejandro,Villalobos,,17,5,0,False,170,145,,,"Oct 26, 1979",http://ufcstats.com/fighter-details/2e88f2030d8a928a,,145,1500
DeMarco,Villalona,,1,3,0,False,175,185,,,,http://ufcstats.com/fighter-details/0275e33febc2818c,,185,1500
Gian,Villante,,17,14,0,False,190,230,76.0,Orthodox,"Aug 18, 1985",http://ufcstats.com/fighter-details/fcd448a2fe1a23cc,76,230,1435
Ike,Villanueva,Hurricane,18,14,0,False,185,205,73.0,Orthodox,"Apr 04, 1984",http://ufcstats.com/fighter-details/f9d0cae37dabfafc,73,205,1423
